Archivo,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7
mask_candidata.png,2.979094943846316,6.16863910897041,9.794351581370995,9.906949560917816,9.99999999999606,9.999915174934412,-9.999999999999751
